# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.08585858586		6.867210158e-25
3.141592654		8.01088317e-21		0.08585858586		5.778974842e-25
3.141592654		8.01088317e-21		0.08585858586		3.021338459e-25
3.141592654		8.01088317e-21		0.08585858586		2.851281784e-25
3.141592654		8.01088317e-21		0.08585858586		1.092255362e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.0404040404		5.864452953e-25
3.141592654		8.01088317e-21		0.0404040404		3.106544383e-25
3.141592654		8.01088317e-21		0.0404040404		2.961158821e-25
3.141592654		8.01088317e-21		0.0404040404		2.008340717e-25
3.141592654		8.01088317e-21		0.0404040404		1.81885293e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.2222222222		1.457736473e-24
3.141592654		8.01088317e-21		0.2222222222		1.142645917e-24
3.141592654		8.01088317e-21		0.2222222222		9.215818369e-25
3.141592654		8.01088317e-21		0.2222222222		2.828058574e-25
3.141592654		8.01088317e-21		0.2222222222		1.362398057e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.4141414141		1.422231025e-24
3.141592654		8.01088317e-21		0.4141414141		1.214466052e-24
3.141592654		8.01088317e-21		0.4141414141		1.067072898e-24
3.141592654		8.01088317e-21		0.4141414141		6.412147411e-25
3.141592654		8.01088317e-21		0.4141414141		5.827888904e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.1818181818		1.148380138e-24
3.141592654		8.01088317e-21		0.1818181818		8.497099611e-25
3.141592654		8.01088317e-21		0.1818181818		3.753687749e-25
3.141592654		8.01088317e-21		0.1818181818		2.956591433e-25
3.141592654		8.01088317e-21		0.1818181818		1.677935907e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.0202020202		7.462574638e-25
3.141592654		8.01088317e-21		0.0202020202		6.380482821e-25
3.141592654		8.01088317e-21		0.0202020202		3.672555837e-25
3.141592654		8.01088317e-21		0.0202020202		3.354618385e-25
3.141592654		8.01088317e-21		0.0202020202		1.51529683e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.0303030303		6.248936965e-25
3.141592654		8.01088317e-21		0.0303030303		4.076319731e-25
3.141592654		8.01088317e-21		0.0303030303		3.170956232e-25
3.141592654		8.01088317e-21		0.0303030303		3.00624243e-25
3.141592654		8.01088317e-21		0.0303030303		8.506243899e-26

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.303030303		9.858312792e-25
3.141592654		8.01088317e-21		0.303030303		9.346662517e-25
3.141592654		8.01088317e-21		0.303030303		7.748536582e-25
3.141592654		8.01088317e-21		0.303030303		5.517296433e-25
3.141592654		8.01088317e-21		0.303030303		4.802120176e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.4747474747		1.546296044e-24
3.141592654		8.01088317e-21		0.4747474747		1.355539248e-24
3.141592654		8.01088317e-21		0.4747474747		9.137448523e-25
3.141592654		8.01088317e-21		0.4747474747		7.175455729e-25
3.141592654		8.01088317e-21		0.4747474747		5.185418231e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.1616161616		1.194679406e-24
3.141592654		8.01088317e-21		0.1616161616		8.099544957e-25
3.141592654		8.01088317e-21		0.1616161616		4.67014525e-25
3.141592654		8.01088317e-21		0.1616161616		2.897453434e-25
3.141592654		8.01088317e-21		0.1616161616		1.089259178e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.1414141414		9.030754624e-25
3.141592654		8.01088317e-21		0.1414141414		8.422365183e-25
3.141592654		8.01088317e-21		0.1414141414		7.677735726e-25
3.141592654		8.01088317e-21		0.1414141414		5.293218791e-25
3.141592654		8.01088317e-21		0.1414141414		4.991908061e-26

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.4646464646		1.695781252e-24
3.141592654		8.01088317e-21		0.4646464646		1.330048575e-24
3.141592654		8.01088317e-21		0.4646464646		1.053331425e-24
3.141592654		8.01088317e-21		0.4646464646		7.703808596e-25
3.141592654		8.01088317e-21		0.4646464646		5.343103538e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.2373737374		1.709157939e-24
3.141592654		8.01088317e-21		0.2373737374		1.144767632e-24
3.141592654		8.01088317e-21		0.2373737374		9.458469355e-25
3.141592654		8.01088317e-21		0.2373737374		3.241945868e-25
3.141592654		8.01088317e-21		0.2373737374		2.517298409e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.1363636364		1.043227443e-24
3.141592654		8.01088317e-21		0.1363636364		7.569094904e-25
3.141592654		8.01088317e-21		0.1363636364		7.183588488e-25
3.141592654		8.01088317e-21		0.1363636364		5.239726956e-25
3.141592654		8.01088317e-21		0.1363636364		3.521721267e-26

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.2929292929		1.104682926e-24
3.141592654		8.01088317e-21		0.2929292929		1.024556702e-24
3.141592654		8.01088317e-21		0.2929292929		9.286534239e-25
3.141592654		8.01088317e-21		0.2929292929		4.610751351e-25
3.141592654		8.01088317e-21		0.2929292929		2.92605838e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.3737373737		1.282513873e-24
3.141592654		8.01088317e-21		0.3737373737		1.14123773e-24
3.141592654		8.01088317e-21		0.3737373737		7.734391599e-25
3.141592654		8.01088317e-21		0.3737373737		6.208842578e-25
3.141592654		8.01088317e-21		0.3737373737		5.694321003e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.2070707071		1.219597852e-24
3.141592654		8.01088317e-21		0.2070707071		1.125638134e-24
3.141592654		8.01088317e-21		0.2070707071		8.958425217e-25
3.141592654		8.01088317e-21		0.2070707071		2.403068757e-25
3.141592654		8.01088317e-21		0.2070707071		1.04166712e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.005050505051		1.012271483e-24
3.141592654		8.01088317e-21		0.005050505051		7.711021718e-25
3.141592654		8.01088317e-21		0.005050505051		5.234297632e-25
3.141592654		8.01088317e-21		0.005050505051		3.758700628e-25
3.141592654		8.01088317e-21		0.005050505051		3.626948213e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.3232323232		1.064021439e-24
3.141592654		8.01088317e-21		0.3232323232		9.161023272e-25
3.141592654		8.01088317e-21		0.3232323232		5.188741795e-25
3.141592654		8.01088317e-21		0.3232323232		4.491804254e-25
3.141592654		8.01088317e-21		0.3232323232		3.436844881e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.2323232323		1.609149272e-24
3.141592654		8.01088317e-21		0.2323232323		1.152485028e-24
3.141592654		8.01088317e-21		0.2323232323		9.379173702e-25
3.141592654		8.01088317e-21		0.2323232323		3.105414464e-25
3.141592654		8.01088317e-21		0.2323232323		2.113186953e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.202020202		1.125095431e-24
3.141592654		8.01088317e-21		0.202020202		1.053915403e-24
3.141592654		8.01088317e-21		0.202020202		8.869353622e-25
3.141592654		8.01088317e-21		0.202020202		2.259468611e-25
3.141592654		8.01088317e-21		0.202020202		1.238789505e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.3888888889		1.298526198e-24
3.141592654		8.01088317e-21		0.3888888889		1.198344477e-24
3.141592654		8.01088317e-21		0.3888888889		1.166281415e-24
3.141592654		8.01088317e-21		0.3888888889		5.854795034e-25
3.141592654		8.01088317e-21		0.3888888889		1.349576917e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.1868686869		1.139356319e-24
3.141592654		8.01088317e-21		0.1868686869		8.592559674e-25
3.141592654		8.01088317e-21		0.1868686869		5.454756187e-25
3.141592654		8.01088317e-21		0.1868686869		2.459900388e-25
3.141592654		8.01088317e-21		0.1868686869		1.82421303e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.297979798		1.031176048e-24
3.141592654		8.01088317e-21		0.297979798		9.604398407e-25
3.141592654		8.01088317e-21		0.297979798		9.331149125e-25
3.141592654		8.01088317e-21		0.297979798		4.731194204e-25
3.141592654		8.01088317e-21		0.297979798		4.199616786e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.4444444444		1.560247957e-24
3.141592654		8.01088317e-21		0.4444444444		1.281117609e-24
3.141592654		8.01088317e-21		0.4444444444		1.243771619e-24
3.141592654		8.01088317e-21		0.4444444444		8.748305074e-25
3.141592654		8.01088317e-21		0.4444444444		5.601662525e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.4898989899		1.394161505e-24
3.141592654		8.01088317e-21		0.4898989899		1.262695129e-24
3.141592654		8.01088317e-21		0.4898989899		6.556175372e-25
3.141592654		8.01088317e-21		0.4898989899		6.366643605e-25
3.141592654		8.01088317e-21		0.4898989899		4.917966154e-25

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.1111111111		1.200098426e-24
3.141592654		8.01088317e-21		0.1111111111		6.998380777e-25
3.141592654		8.01088317e-21		0.1111111111		3.917852942e-25
3.141592654		8.01088317e-21		0.1111111111		2.466501758e-25
3.141592654		8.01088317e-21		0.1111111111		3.748821115e-26

# phi		potential		B		eigenvalue
3.141592654		8.01088317e-21		0.4949494949		1.298187846e-24
3.141592654		8.01088317e-21		0.4949494949		1.134801291e-24
3.141592654		8.01088317e-21		0.4949494949		6.141684466e-25
3.141592654		8.01088317e-21		0.4949494949		5.510003852e-25
3.141592654		8.01088317e-21		0.4949494949		4.821635054e-25

