#		ky		phi		B		E
-2.52547e+08		-3.14159		0		0.0043966
-2.47445e+08		-3.14159		0		0.0402671
-2.42343e+08		-3.14159		0		0.0567598
-2.37241e+08		-3.14159		0		0.0150628
-2.32139e+08		-3.14159		0		0.00133239
-2.27037e+08		-3.14159		0		0.036015
-2.21935e+08		-3.14159		0		0.0251069
-2.16833e+08		-3.14159		0		0.100163
-2.11731e+08		-3.14159		0		0.0842109
-2.06629e+08		-3.14159		0		0.0492466
-2.01527e+08		-3.14159		0		0.176663
-1.96425e+08		-3.14159		0		0.1698
-1.91323e+08		-3.14159		0		0.206814
-1.86221e+08		-3.14159		0		0.0846515
-1.81119e+08		-3.14159		0		0.0692018
-1.76017e+08		-3.14159		0		0.11666
-1.70915e+08		-3.14159		0		0.188339
-1.65813e+08		-3.14159		0		0.10652
-1.60712e+08		-3.14159		0		0.253046
-1.5561e+08		-3.14159		0		0.0548721
-1.50508e+08		-3.14159		0		0.138961
-1.45406e+08		-3.14159		0		0.0120699
-1.40304e+08		-3.14159		0		0.122342
-1.35202e+08		-3.14159		0		0.173777
-1.301e+08		-3.14159		0		0.270186
-1.24998e+08		-3.14159		0		0.00300049
-1.19896e+08		-3.14159		0		0.0992774
-1.14794e+08		-3.14159		0		0.00580581
-1.09692e+08		-3.14159		0		0.0889823
-1.0459e+08		-3.14159		0		0.0733165
-9.94881e+07		-3.14159		0		0.279542
-9.43861e+07		-3.14159		0		0.220872
-8.92842e+07		-3.14159		0		0.018658
-8.41822e+07		-3.14159		0		0.0441633
-7.90803e+07		-3.14159		0		0.262358
-7.39783e+07		-3.14159		0		0.0392549
-6.88764e+07		-3.14159		0		0.171237
-6.37744e+07		-3.14159		0		0.00550279
-5.86725e+07		-3.14159		0		0.0324504
-5.35705e+07		-3.14159		0		0.265528
-4.84686e+07		-3.14159		0		0.150612
-4.33666e+07		-3.14159		0		0.290976
-3.82646e+07		-3.14159		0		0.098376
-3.31627e+07		-3.14159		0		0.187321
-2.80607e+07		-3.14159		0		0.151426
-2.29588e+07		-3.14159		0		0.212673
-1.78568e+07		-3.14159		0		0.0398714
-1.27549e+07		-3.14159		0		0.154164
-7.65293e+06		-3.14159		0		0.00858699
-2.55098e+06		-3.14159		0		0.28906
2.55098e+06		-3.14159		0		0.28906
7.65293e+06		-3.14159		0		0.00858699
1.27549e+07		-3.14159		0		0.154164
1.78568e+07		-3.14159		0		0.0398714
2.29588e+07		-3.14159		0		0.212673
2.80607e+07		-3.14159		0		0.151426
3.31627e+07		-3.14159		0		0.187321
3.82646e+07		-3.14159		0		0.098376
4.33666e+07		-3.14159		0		0.290976
4.84686e+07		-3.14159		0		0.150612
5.35705e+07		-3.14159		0		0.265528
5.86725e+07		-3.14159		0		0.0324504
6.37744e+07		-3.14159		0		0.00550279
6.88764e+07		-3.14159		0		0.171237
7.39783e+07		-3.14159		0		0.0392549
7.90803e+07		-3.14159		0		0.262358
8.41822e+07		-3.14159		0		0.0441633
8.92842e+07		-3.14159		0		0.018658
9.43861e+07		-3.14159		0		0.220872
9.94881e+07		-3.14159		0		0.279542
1.0459e+08		-3.14159		0		0.0733165
1.09692e+08		-3.14159		0		0.0889823
1.14794e+08		-3.14159		0		0.00580581
1.19896e+08		-3.14159		0		0.0992774
1.24998e+08		-3.14159		0		0.00300049
1.301e+08		-3.14159		0		0.270186
1.35202e+08		-3.14159		0		0.173777
1.40304e+08		-3.14159		0		0.122342
1.45406e+08		-3.14159		0		0.0120699
1.50508e+08		-3.14159		0		0.138961
1.5561e+08		-3.14159		0		0.0548721
1.60712e+08		-3.14159		0		0.253046
1.65813e+08		-3.14159		0		0.10652
1.70915e+08		-3.14159		0		0.188339
1.76017e+08		-3.14159		0		0.11666
1.81119e+08		-3.14159		0		0.0692018
