# ky		B		eigenvalue
-274487243.6		0.3		1.535083912e-23

-193446723.4		0.3		9.042890721e-24

-256478239.1		0.3		1.515869393e-23

-178439219.6		0.3		1.613815084e-23

-284992496.2		0.3		1.54772189e-23

-196448224.1		0.3		1.376006629e-23

-275987994		0.3		1.538342554e-23

-244472236.1		0.3		1.476699978e-23

-262481240.6		0.3		1.651286303e-23

-205452726.4		0.3		1.4789792e-23

-259479739.9		0.3		1.44993412e-23

-266983491.7		0.3		1.497218899e-23

-286493246.6		0.3		1.57155959e-23

-136418209.1		0.3		7.98539605e-24

-283491745.9		0.3		1.545087484e-23

-236968484.2		0.3		1.357726022e-23

-260980490.2		0.3		1.505956014e-23

-229464732.4		0.3		1.455364297e-23

-227963982		0.3		1.593544344e-23

-230965482.7		0.3		1.214958324e-23

-203951976		0.3		1.635829575e-23

-214457228.6		0.3		1.336278784e-23

-278989494.7		0.3		1.744700557e-23

-226463231.6		0.3		1.39124215e-23

-220460230.1		0.3		1.708070894e-23

-248974487.2		0.3		1.293158899e-23

-173936968.5		0.3		7.606251851e-24

-251975988		0.3		1.379878074e-23

-175437718.9		0.3		2.509090031e-23

-188944472.2		0.3		2.265761707e-23

-239969985		0.3		1.607960735e-23

-280490245.1		0.3		1.555207813e-23

-172436218.1		0.3		1.991424892e-23

-235467733.9		0.3		1.43992166e-23

-154427213.6		0.3		2.189852673e-23

-143921961		0.3		4.78566136e-24

-233966983.5		0.3		1.475484693e-23

-166433216.6		0.3		1.923096955e-23

-199449724.9		0.3		1.502042958e-23

-169434717.4		0.3		1.765159422e-23

-287993997		0.3		1.557801148e-23

-272986493.2		0.3		1.61155758e-23

-212956478.2		0.3		1.453798415e-23

-133416708.4		0.3		1.164848688e-23

-277488744.4		0.3		1.77226716e-23

-257978989.5		0.3		1.666667718e-23

-223461730.9		0.3		1.983932819e-23

-209954977.5		0.3		1.386351285e-23

-247473736.9		0.3		1.488211991e-23

-263981991		0.3		1.547612022e-23

-206953476.7		0.3		1.145342937e-23

-224962481.2		0.3		1.173475778e-23

-271485742.9		0.3		1.543414431e-23

-254977488.7		0.3		1.494217016e-23

-155927964		0.3		1.07905691e-23

-161930965.5		0.3		1.213439038e-23

-211455727.9		0.3		1.469719407e-23

-179939970		0.3		1.297949288e-23

-265482741.4		0.3		1.53837978e-23

-281990995.5		0.3		1.678440356e-23

-190445222.6		0.3		1.476626829e-23

-242971485.7		0.3		1.463327444e-23

-268484242.1		0.3		1.535997169e-23

-163431715.9		0.3		1.532459443e-23

-221960980.5		0.3		1.716857053e-23

-202451225.6		0.3		1.617085456e-23

-238469234.6		0.3		1.47938783e-23

-232466233.1		0.3		1.299069456e-23

-253476738.4		0.3		1.509621284e-23

-160430215.1		0.3		1.273800496e-23

-184442221.1		0.3		1.351218718e-23

-181440720.4		0.3		1.421612925e-23

-142421210.6		0.3		1.031609969e-23

-134917458.7		0.3		9.875933352e-24

-182941470.7		0.3		1.591681771e-23

