# phi		free-energy
-3.769911184		-2.95731103e-24
-3.732212072		-3.502724044e-24
-3.694512961		-2.852063086e-24
-3.656813849		-3.278284288e-24
-3.619114737		-3.464677838e-24
-3.581415625		-3.58327812e-24
-3.543716513		-3.372288784e-24
-3.506017401		-2.502418451e-24
-3.46831829		-2.461142598e-24
-3.430619178		-3.104623805e-24
-3.392920066		-5.162905126e-24
-3.355220954		-7.308749469e-24
-3.317521842		-9.467263852e-24
-3.27982273		-1.161607184e-23
-3.242123619		-1.373141398e-23
-3.204424507		-1.57454475e-23
-3.166725395		-1.714358639e-23
-3.129026283		-1.719475833e-23
-3.091327171		-1.643403324e-23
-3.053628059		-1.472078882e-23
-3.015928947		-1.269338081e-23
-2.978229836		-1.058969565e-23
-2.940530724		-8.470539001e-24
-2.902831612		-6.378191034e-24
-2.8651325		-4.415827455e-24
-2.827433388		-3.063188151e-24
-2.789734276		-2.705626836e-24
-2.752035165		-2.853002639e-24
-2.714336053		-3.574204568e-24
-2.676636941		-3.58039566e-24
-2.638937829		-3.410302239e-24
-2.601238717		-2.99561163e-24
-2.563539605		-3.528044523e-24
-2.525840493		-3.517285439e-24
-2.488141382		-2.826343933e-24
-2.45044227		-2.090281286e-24
-2.412743158		-2.532300852e-24
-2.375044046		-2.144610047e-24
-2.337344934		-1.692943106e-24
-2.299645822		-1.466558139e-24
-2.261946711		-1.560836994e-24
-2.224247599		-1.214030807e-24
-2.186548487		-8.257311262e-25
